ecod_uid,f_id,ecod_domain_id,ecod_source_id,seqid_range,dtype
3297824,226.1.1.26,I1LK96_F1_nD1,I1LK96_F1,56-480,computed structural model
4020088,226.1.1.29,A0A175VYQ4_F1_nD1,A0A175VYQ4_F1,31-220,computed structural model
4104116,226.1.1.32,P0CP18_nD1,P0CP18_F1,"166-263,322-345",computed structural model
4509270,226.1.1.33,P0CP19_nD2,P0CP19_F1,"112-123,341-470",computed structural model
3954222,227.1.1.15,I6X4D6_F1_nD1,I6X4D6_F1,1-100,computed structural model
3962049,227.1.1.16,X8F4J4_F1_nD2,X8F4J4_F1,106-215,computed structural model
3708767,227.1.1.17,Q4D2G6_F1_nD1,Q4D2G6_F1,6-140,computed structural model
3719897,227.1.1.18,Q4D2G6_F1_nD2,Q4D2G6_F1,141-265,computed structural model
4947976,229.1.1.12,A0AAF0D309_F1_nD1,A0AAF0D309_F1,31-125,computed structural model
4324036,230.2.1.2,Q35905_nD4,Q35905_F1,"186-225,296-373",computed structural model
3920210,231.1.1.3,F1Q5R8_F1_nD4,F1Q5R8_F1,701-1335,computed structural model
5009982,231.1.2.5,Q4J7T6_F1_nD2,Q4J7T6_F1,121-685,computed structural model
4940631,231.1.2.6,A0A7D5XL44_F1_nD2,A0A7D5XL44_F1,211-555,computed structural model
4946376,231.1.2.7,A0A9Y1FLE3_F1_nD2,A0A9Y1FLE3_F1,121-750,computed structural model
5000984,231.1.4.2,EPP00004863_nD3,EPP00004863,"286-310,411-540",computed structural model
3002842,2.3.1.4,e7tlwA1,7tlw_A,17-140,experimental structure
3755683,2.3.1.5,D3ZAR0_F1_nD1,D3ZAR0_F1,21-155,computed structural model
3867445,2.3.1.7,A0A140LHZ9_F1_nD1,A0A140LHZ9_F1,"81-100,156-240",computed structural model
3080593,232.1.1.10,e8fn451,8fn4_5,11-286,experimental structure
3978932,235.1.1.35,Q8ZRF4_F1_nD2,Q8ZRF4_F1,"36-95,171-254,311-364",computed structural model
3734956,236.1.1.9,A0A0D2ELZ2_F1_nD2,A0A0D2ELZ2_F1,"31-50,141-375",computed structural model
4161246,237.1.1.34,P55806_nD1,P55806_F1,33-258,computed structural model
3638034,237.1.1.36,C1H6H5_F1_nD2,C1H6H5_F1,216-360,computed structural model
3176205,237.1.1.37,Q08912_F1_nD1,Q08912_F1,"81-135,171-280,336-410",computed structural model
5022325,239.1.1.15,Q8TUU7_F1_nD3,Q8TUU7_F1,126-225,computed structural model
4945123,239.4.1.4,A0A9Y1BMN3_F1_nD1,A0A9Y1BMN3_F1,6-95,computed structural model
3280417,241.1.1.16,K0F9D9_F1_nD1,K0F9D9_F1,1-195,computed structural model
4999340,241.11.1.6,EPP00008823_nD1,EPP00008823,6-105,computed structural model
4103146,241.1.1.17,Q29FF7_nD6,Q29FF7_F1,"646-690,731-790",computed structural model
5074509,241.11.1.7,UPI00324E787B_nD1,UPI00324E787B,6-140,computed structural model
5013346,241.1.1.30,Q5JFI3_F1_nD1,Q5JFI3_F1,1-140,computed structural model
3063139,2.4.1.13,e8bl3A1,8bl3_A,1-72,experimental structure
3792470,241.15.1.3,A0A0J9Y180_F1_nD2,A0A0J9Y180_F1,"21-55,111-200",computed structural model
3631993,241.2.1.6,C1GR40_F1_nD4,C1GR40_F1,456-555,computed structural model
4961351,242.1.1.10,D4GP57_F1_nD2,D4GP57_F1,111-220,computed structural model
4405940,242.1.1.8,P30317_nD6,P30317_F1,"496-620,856-1030,1081-1210,1431-1470",computed structural model
4945203,242.2.1.10,A0A9Y1BMT5_F1_nD1,A0A9Y1BMT5_F1,6-90,computed structural model
3206946,242.2.1.7,C0NP03_F1_nD1,C0NP03_F1,6-90,computed structural model
3633351,242.2.1.8,C1GNT0_F1_nD1,C1GNT0_F1,56-95,computed structural model
5081203,242.4.1.2,UPI00355F4EF3_nD2,UPI00355F4EF3,"436-480,486-585",computed structural model
3612786,243.1.1.100,Q38C80_F1_nD1,Q38C80_F1,1-140,computed structural model
3217156,243.1.1.46,Q09439_F1_nD2,Q09439_F1,156-295,computed structural model
3227200,243.1.1.75,Q9XV95_F1_nD3,Q9XV95_F1,"1-20,271-425",computed structural model
3284889,243.1.1.76,K0F6H0_F1_nD1,K0F6H0_F1,56-175,computed structural model
3731497,243.1.1.78,A0A0D2EY48_F1_nD1,A0A0D2EY48_F1,31-175,computed structural model
3284679,243.1.1.80,K0EZM2_F1_nD1,K0EZM2_F1,41-155,computed structural model
2968555,243.1.1.81,e7c5yB3,7c5y_B,6-165,experimental structure
3230448,243.1.1.82,Q9XXL1_F1_nD3,Q9XXL1_F1,351-505,computed structural model
4014676,243.1.1.83,A0A175VV42_F1_nD2,A0A175VV42_F1,151-265,computed structural model
3221616,243.1.1.85,P91048_F1_nD1,P91048_F1,26-135,computed structural model
3719701,243.1.1.86,Q4DP97_F1_nD3,Q4DP97_F1,221-445,computed structural model
4022036,243.1.1.87,A0A175VRK5_F1_nD1,A0A175VRK5_F1,"1-125,208-265",computed structural model
4109452,243.1.1.88,G3XSI2_nD1,G3XSI2_F1,36-264,computed structural model
3818318,243.1.1.89,Q9SU16_F1_nD1,Q9SU16_F1,121-209,computed structural model
3954423,243.1.1.90,P9WLI7_F1_nD1,P9WLI7_F1,101-225,computed structural model
3397689,243.1.1.91,Q9W0T9_F1_nD2,Q9W0T9_F1,116-275,computed structural model
4084508,243.1.1.92,Q82AY2_nD2,Q82AY2_F1,176-330,computed structural model
3700510,243.1.1.94,Q4DUW0_F1_nD1,Q4DUW0_F1,56-255,computed structural model
3185642,243.1.1.95,U7PR22_F1_nD1,U7PR22_F1,1-185,computed structural model
3217155,243.1.1.97,Q09439_F1_nD1,Q09439_F1,6-155,computed structural model
3217157,243.1.1.98,Q09439_F1_nD3,Q09439_F1,301-443,computed structural model
4332669,243.3.1.52,Q2JPC2_nD2,Q2JPC2_F1,"1-40,296-325,331-575,591-840",computed structural model
3412477,243.3.1.53,Q7KUZ9_F1_nD1,Q7KUZ9_F1,362-475,computed structural model
3954948,243.3.1.55,P9WJ65_F1_nD2,P9WJ65_F1,162-254,computed structural model
4611713,243.3.1.59,O51968_nD1,O51968_F1,36-115,computed structural model
4169479,243.3.1.60,P75236_nD2,P75236_F1,"51-80,121-180",computed structural model
5009473,243.3.1.77,Q4J6Q4_F1_nD1,Q4J6Q4_F1,1-105,computed structural model
3490300,243.4.1.6,A0A3Q0KGB2_F1_nD2,A0A3Q0KGB2_F1,"107-170,216-305,416-459",computed structural model
3238226,243.5.1.6,P53703_F1_nD1,P53703_F1,"16-30,86-260",computed structural model
3395855,243.5.1.7,A1Z7K3_F1_nD2,A1Z7K3_F1,136-265,computed structural model
3373888,243.6.1.10,A0A368UJQ1_F1_nD2,A0A368UJQ1_F1,571-675,computed structural model
4947899,243.6.1.12,A0AAF0D2W1_F1_nD1,A0AAF0D2W1_F1,1-85,computed structural model
4965613,243.6.1.15,D4GZ24_F1_nD1,D4GZ24_F1,16-105,computed structural model
3635789,243.9.1.4,C1GNJ5_F1_nD1,C1GNJ5_F1,141-279,computed structural model
4159226,244.1.1.30,A6U6Y8_nD2,A6U6Y8_F1,"131-180,291-385,406-465",computed structural model
3915651,244.1.1.32,A0A2R8S001_F1_nD2,A0A2R8S001_F1,"6-30,211-335",computed structural model
4651986,244.1.1.33,Q49127_nD1,Q49127_F1,11-135,computed structural model
4977757,244.1.1.35,EPP00002127_nD3,EPP00002127,"11-50,66-90,221-320,356-440,476-500",computed structural model
4963032,244.2.1.15,D4GT33_F1_nD4,D4GT33_F1,846-955,computed structural model
4937371,244.3.1.6,A0A5Q0UFN3_F1_nD3,A0A5Q0UFN3_F1,796-905,computed structural model
4967188,244.3.1.7,EPP00018416_nD2,EPP00018416,136-220,computed structural model
4939814,244.3.1.8,A0A7C1B7R2_F1_nD1,A0A7C1B7R2_F1,1-105,computed structural model
2833972,244.4.1.4,e7t2rD1,7t2r_D,"4-42,411-450",experimental structure
4343934,246.2.1.22,Q5LE70_nD2,Q5LE70_F1,"36-75,196-625",computed structural model
3197888,246.2.1.23,C0NT47_F1_nD1,C0NT47_F1,"11-214,526-680",computed structural model
2867097,247.1.1.30,e7u2sB1,7u2s_B,3-248,experimental structure
3743426,247.1.1.31,Q10155_F1_nD1,Q10155_F1,"11-70,121-205,236-800",computed structural model
4088664,247.1.1.33,Q97Z88_nD1,Q97Z88_F1,1-290,computed structural model
3904008,247.1.1.34,B0S6B4_F1_nD2,B0S6B4_F1,"231-495,1202-1318",computed structural model
4020789,247.1.1.35,A0A175W0V5_F1_nD2,A0A175W0V5_F1,"101-273,306-330,381-965",computed structural model
3171578,247.1.1.38,Q06224_F1_nD3,Q06224_F1,566-675,computed structural model
3781003,247.1.1.41,Q8CGS5_F1_nD1,Q8CGS5_F1,"51-185,231-790",computed structural model
3186115,247.1.1.42,U7PR86_F1_nD2,U7PR86_F1,"126-210,271-345,376-1050",computed structural model
4176445,247.1.1.44,Q2YDM2_nD1,Q2YDM2_F1,"1-210,391-505",computed structural model
3951102,247.1.1.45,Q9CBW5_F1_nD1,Q9CBW5_F1,"1-215,371-455",computed structural model
1499756,247.1.1.47,e2xr1B4,2xr1_B,"184-389,582-640",experimental structure
5069942,247.1.1.53,UPI00317B56D7_nD3,UPI00317B56D7,141-628,computed structural model
2664672,247.1.1.9,e7afsA1,7afs_A,4-362,experimental structure
4336164,2484.1.1.194,P24577_nD2,P24577_F1,86-265,computed structural model
3866116,2484.1.1.198,Q3TJB1_F1_nD4,Q3TJB1_F1,"476-765,801-960",computed structural model
3954947,2484.1.1.199,P60230_F1_nD2,P60230_F1,96-390,computed structural model
3229983,2484.1.1.200,O17198_F1_nD3,O17198_F1,"66-85,126-330",computed structural model
3571650,2484.1.1.204,Q8TCP9_F1_nD2,Q8TCP9_F1,131-570,computed structural model
3308379,2484.1.1.205,K7M4I0_F1_nD1,K7M4I0_F1,6-180,computed structural model
4065749,2484.1.1.206,Q5H186_nD2,Q5H186_F1,181-390,computed structural model
4919063,2484.1.1.209,e9rmxE3,9rmx_E,135-263,experimental structure
3783184,2484.1.1.212,Q5ADN4_F1_nD1,Q5ADN4_F1,11-150,computed structural model
3427901,2484.1.1.215,A0A0P0XL75_F1_nD3,A0A0P0XL75_F1,156-380,computed structural model
3960871,2484.1.1.216,X8FI43_F1_nD1,X8FI43_F1,1-240,computed structural model
4864147,2484.1.1.219,e8rduR03,8rdu_R,167-401,experimental structure
3734190,2484.1.1.220,A0A0D2GUQ6_F1_nD2,A0A0D2GUQ6_F1,"266-500,701-710",computed structural model
4660860,2484.1.1.222,Q8RCM2_nD2,Q8RCM2_F1,"146-195,201-425",computed structural model
3187356,2484.1.1.223,U7Q6A0_F1_nD1,U7Q6A0_F1,6-195,computed structural model
4833020,2484.1.1.229,e8a3yM04,8a3y_M,"470-470,473-633",experimental structure
3503086,2484.1.1.230,A0A077ZJU6_F1_nD1,A0A077ZJU6_F1,26-149,computed structural model
3942093,2484.1.1.231,A0A0H3GSB2_F1_nD3,A0A0H3GSB2_F1,"171-330,421-505",computed structural model
4943743,2484.1.1.232,A0A9Y1BJX4_F1_nD2,A0A9Y1BJX4_F1,131-325,computed structural model
3755415,2484.1.1.236,Q5XI10_F1_nD1,Q5XI10_F1,"16-130,156-250",computed structural model
3171687,2484.1.1.237,P0C2J1_F1_nD1,P0C2J1_F1,171-260,computed structural model
4922640,2484.1.1.238,e9k4fA2,9k4f_A,578-725,experimental structure
3903602,2484.1.1.239,A0A2R8Q493_F1_nD3,A0A2R8Q493_F1,"176-530,551-635",computed structural model
3914424,2484.1.1.242,A0A0R4IQS0_F1_nD4,A0A0R4IQS0_F1,"241-425,456-500",computed structural model
4191047,2484.1.1.245,P28264_nD1,P28264_F1,6-390,computed structural model
3503171,2484.1.1.250,A0A077ZL59_F1_nD1,A0A077ZL59_F1,11-220,computed structural model
3978292,2484.1.1.251,P0A1A7_F1_nD4,P0A1A7_F1,"416-700,726-825",computed structural model
3243679,2484.1.1.259,P34601_F1_nD3,P34601_F1,"186-305,346-650",computed structural model
3978892,2484.1.1.260,H9L472_F1_nD2,H9L472_F1,241-545,computed structural model
3385434,2484.1.1.261,Q0PB57_F1_nD1,Q0PB57_F1,1-140,computed structural model
3388157,2484.1.1.262,Q0PB57_F1_nD2,Q0PB57_F1,141-319,computed structural model
4041226,2484.1.1.263,P0A332_nD1,P0A332_F1,16-410,computed structural model
4950366,2484.1.1.264,A3CUU6_F1_nD1,A3CUU6_F1,6-215,computed structural model
3701792,2484.1.1.266,Q4CQE0_F1_nD1,Q4CQE0_F1,51-250,computed structural model
3942981,2484.1.1.269,A0A0H3GPI0_F1_nD2,A0A0H3GPI0_F1,21-390,computed structural model
5068236,2484.1.1.291,UPI003170C4D7_nD2,UPI003170C4D7,"111-510,516-810",computed structural model
4121226,2484.1.1.292,O28062_nD1,O28062_F1,1-245,computed structural model
4943577,2484.1.1.329,A0A9Y1BJK2_F1_nD2,A0A9Y1BJK2_F1,126-255,computed structural model
4957303,2484.1.1.330,D1YUT7_F1_nD1,D1YUT7_F1,"6-230,241-390",computed structural model
4989009,2484.1.1.331,EPP00020751_nD2,EPP00020751,"111-510,516-545",computed structural model
5005232,2484.1.1.332,L0L2V5_F1_nD1,L0L2V5_F1,26-314,computed structural model
4984720,2484.1.1.333,EPP00023036_nD1,EPP00023036,1-380,computed structural model
4953954,2484.1.1.334,A5UMM0_F1_nD1,A5UMM0_F1,1-340,computed structural model
4999907,2484.1.1.337,EPP00009334_nD1,EPP00009334,"11-20,66-320,396-405",computed structural model
4969646,2484.1.1.338,EPP00026789_nD2,EPP00026789,121-255,computed structural model
4963804,2484.1.1.339,D4GUX0_F1_nD3,D4GUX0_F1,176-309,computed structural model
4963441,2484.1.1.340,D4GU28_F1_nD2,D4GU28_F1,151-335,computed structural model
4964669,2484.1.1.341,D4GWW7_F1_nD2,D4GWW7_F1,"151-245,266-360",computed structural model
5081740,2484.1.1.342,UPI0035604FCC_nD2,UPI0035604FCC,"91-200,206-260",computed structural model
3483829,2484.3.1.6,A0A5K4F7P4_F1_nD1,A0A5K4F7P4_F1,6-215,computed structural model
4945168,2484.3.1.7,A0A9Y1BMR2_F1_nD1,A0A9Y1BMR2_F1,6-135,computed structural model
2887450,2484.5.1.4,e7sr6A4,7sr6_A,362-478,experimental structure
3179734,2485.1.1.100,U7PNG7_F1_nD1,U7PNG7_F1,"1-90,346-355",computed structural model
3493336,2485.1.1.101,A0A3Q0KUA7_F1_nD2,A0A3Q0KUA7_F1,121-265,computed structural model
4319653,2485.1.1.105,A0QB57_nD2,A0QB57_F1,406-550,computed structural model
2455683,2485.1.1.106,e6mhhA2,6mhh_A,"39-103,160-211",experimental structure
3564375,2485.1.1.107,Q5I0G3_F1_nD1,Q5I0G3_F1,1-130,computed structural model
3795870,2485.1.1.108,A0A0J9Y1E9_F1_nD1,A0A0J9Y1E9_F1,56-190,computed structural model
3929686,2485.1.1.109,A0A0K0ECD1_F1_nD3,A0A0K0ECD1_F1,346-500,computed structural model
3734481,2485.1.1.110,A0A0D2GM70_F1_nD1,A0A0D2GM70_F1,53-225,computed structural model
3562979,2485.1.1.111,Q6PKC3_F1_nD2,Q6PKC3_F1,216-355,computed structural model
3237103,2485.1.1.112,Q17374_F1_nD2,Q17374_F1,146-295,computed structural model
4018547,2485.1.1.113,A0A175W469_F1_nD3,A0A175W469_F1,391-495,computed structural model
3532463,2485.1.1.116,Q9P2K2_F1_nD1,Q9P2K2_F1,26-130,computed structural model
3879894,2485.1.1.117,E7FC06_F1_nD3,E7FC06_F1,246-355,computed structural model
3660274,2485.1.1.118,A0A1D6GP57_F1_nD1,A0A1D6GP57_F1,26-150,computed structural model
3354171,2485.1.1.119,K7LNY5_F1_nD4,K7LNY5_F1,721-880,computed structural model
3618441,2485.1.1.121,A0A044SP17_F1_nD3,A0A044SP17_F1,426-930,computed structural model
3384540,2485.1.1.122,A0A0R0JFJ6_F1_nD1,A0A0R0JFJ6_F1,6-260,computed structural model
4027363,2485.1.1.123,C0H5I6_F1_nD1,C0H5I6_F1,11-105,computed structural model
3972482,2485.1.1.127,Q9HWY8_F1_nD1,Q9HWY8_F1,26-175,computed structural model
4121038,2485.1.1.147,O28974_nD1,O28974_F1,1-125,computed structural model
4926869,2485.1.1.164,A0A060HCT3_F1_nD1,A0A060HCT3_F1,11-203,computed structural model
5017727,2485.1.1.166,Q8PRS2_F1_nD2,Q8PRS2_F1,171-258,computed structural model
4962263,2485.1.1.168,D4GRA9_F1_nD1,D4GRA9_F1,1-164,computed structural model
3164700,2485.3.1.15,P44227_F1_nD1,P44227_F1,"6-50,71-308",computed structural model
299753,2486.1.1.17,e2deoB1,2deo_B,4-221,experimental structure
3977155,2486.1.1.19,Q8ZQ94_F1_nD1,Q8ZQ94_F1,16-230,computed structural model
1174304,2486.1.1.5,e3bezC5,3bez_C,"30-46,68-295",experimental structure
3691477,2487.1.1.23,A0A1C1CFY3_F1_nD1,A0A1C1CFY3_F1,26-175,computed structural model
4045444,2487.1.1.24,P76551_nD3,P76551_F1,316-465,computed structural model
4946104,2487.1.1.25,A0A9Y1FKV4_F1_nD2,A0A9Y1FKV4_F1,386-540,computed structural model
4286524,2488.1.1.22,Q313J9_nD1,Q313J9_F1,"1-155,161-425",computed structural model
1727256,2488.1.1.23,e5a7tA1,5a7t_A,21-267,experimental structure
2803953,2490.3.1.4,e7r81S11,7r81_S1,2-183,experimental structure
4538844,2490.3.1.5,B5ZB58_nD1,B5ZB58_F1,"1-65,71-148",computed structural model
4218970,2490.3.1.6,Q7M8F0_nD1,Q7M8F0_F1,"6-45,66-133",computed structural model
3839260,2490.3.1.7,P56040_F1_nD1,P56040_F1,"6-45,66-133",computed structural model
4887266,2492.1.1.42,e9efmF1,9efm_F,1-203,experimental structure
3547002,2492.1.1.44,Q8WW27_F1_nD1,Q8WW27_F1,6-245,computed structural model
3955055,2492.1.1.45,O05833_F1_nD1,O05833_F1,11-110,computed structural model
4172488,2492.1.1.47,P96722_nD3,P96722_F1,451-595,computed structural model
4434446,2492.1.1.49,Q2M1D1_nD1,Q2M1D1_F1,1-130,computed structural model
4961975,2492.1.1.62,D4GQK2_F1_nD2,D4GQK2_F1,96-240,computed structural model
333230,2496.1.1.10,e3bl4B1,3bl4_B,13-124,experimental structure
2499466,2498.1.1.101,e5zumB1,5zum_B,1-537,experimental structure
4453029,2498.1.1.102,P19463_nD1,P19463_F1,43-265,computed structural model
3948733,2498.1.1.103,A0A0H3GPZ0_F1_nD2,A0A0H3GPZ0_F1,"16-60,91-140,271-435",computed structural model
4010668,2498.1.1.109,P76463_F1_nD5,P76463_F1,456-545,computed structural model
301277,2498.1.1.110,e2h1nA1,2h1n_A,2-567,experimental structure
3991307,2498.1.1.112,A0A0N4U809_F1_nD2,A0A0N4U809_F1,286-665,computed structural model
3176621,2498.1.1.113,P40989_F1_nD1,P40989_F1,"166-250,301-460",computed structural model
3853322,2498.1.1.120,Q9JHD2_F1_nD2,Q9JHD2_F1,216-370,computed structural model
4607190,2498.1.1.122,Q8SU32_nD1,Q8SU32_F1,36-243,computed structural model
4353357,2498.1.1.124,P20910_nD3,P20910_F1,336-550,computed structural model
4562049,2498.1.1.126,Q9ZEB1_nD2,Q9ZEB1_F1,"16-40,106-145,171-260,331-405",computed structural model
4960313,2498.1.1.160,D1Z157_F1_nD1,D1Z157_F1,36-280,computed structural model
5014308,2498.1.1.161,Q5JHL9_F1_nD1,Q5JHL9_F1,36-250,computed structural model
4945394,2498.1.1.162,A0A9Y1BN53_F1_nD1,A0A9Y1BN53_F1,"1-245,261-330",computed structural model
5039353,2498.1.1.164,A0A2P6VT54_F1_nD1,A0A2P6VT54_F1,1-250,computed structural model
1878467,2498.1.1.91,e5furI1,5fur_I,255-648,experimental structure
3359082,2498.1.1.92,K7MJR6_F1_nD1,K7MJR6_F1,"61-209,236-330",computed structural model
3799699,2498.1.1.93,A0A0J9XQM4_F1_nD1,A0A0J9XQM4_F1,1-320,computed structural model
2492505,2498.1.1.94,e6rimE1,6rim_E,24-480,experimental structure
140342,2498.1.1.99,e3ahmA1,3ahm_A,1-564,experimental structure
4397890,2498.2.1.8,Q8Z290_nD2,Q8Z290_F1,196-345,computed structural model
3984422,2498.2.1.9,Q327T4_F1_nD4,Q327T4_F1,526-740,computed structural model
3061557,2500.1.1.5,e8p23B1,8p23_B,97-740,experimental structure
4947072,251.1.1.2,A0AAF0D167_F1_nD1,A0AAF0D167_F1,16-95,computed structural model
3646440,252.1.1.3,C4J8Y6_F1_nD2,C4J8Y6_F1,216-315,computed structural model
3425562,252.1.1.4,Q7F1H9_F1_nD3,Q7F1H9_F1,351-440,computed structural model
3369992,256.1.1.8,A0A0R0KGD7_F1_nD2,A0A0R0KGD7_F1,"206-230,273-345,376-400,436-460",computed structural model
3226617,2.6.1.5,Q23647_F1_nD3,Q23647_F1,"76-115,211-305",computed structural model
3658713,263.1.1.6,C0P3U8_F1_nD2,C0P3U8_F1,121-195,computed structural model
4072997,263.1.1.7,Q04073_nD1,Q04073_F1,58-135,computed structural model
4603837,264.1.1.15,C1D7Y5_nD1,C1D7Y5_F1,1-215,computed structural model
3283465,268.1.1.10,K0EFT5_F1_nD2,K0EFT5_F1,326-445,computed structural model
4952984,268.2.1.7,A5UKR9_F1_nD1,A5UKR9_F1,36-230,computed structural model
3229463,269.1.1.9,G5ECL4_F1_nD1,G5ECL4_F1,26-185,computed structural model
3341141,273.1.1.4,C6TFL8_F1_nD1,C6TFL8_F1,31-160,computed structural model
4668047,273.1.1.5,O18518_nD1,O18518_F1,26-145,computed structural model
4771809,274.1.1.28,e2m7gA01,2m7g_A,1-61,experimental structure
4160578,274.1.1.52,P25955_nD1,P25955_F1,6-95,computed structural model
4929971,274.1.1.66,A0A1F2P5F8_F1_nD1,A0A1F2P5F8_F1,16-140,computed structural model
4964411,274.1.1.67,D4GWB9_F1_nD1,D4GWB9_F1,"36-210,232-255",computed structural model
1176846,275.1.1.10,e1wu2A8,1wu2_A,"6-50,145-182",experimental structure
3182138,281.1.1.3,U7PMV8_F1_nD1,U7PMV8_F1,86-240,computed structural model
4466598,283.1.1.4,Q6C4Q0_nD4,Q6C4Q0_F1,"861-1135,1181-1205",computed structural model
3766820,283.1.1.5,D3ZVN5_F1_nD2,D3ZVN5_F1,"216-520,706-715",computed structural model
3947226,283.2.1.10,A0A0H3GPA9_F1_nD3,A0A0H3GPA9_F1,361-490,computed structural model
4255516,283.2.1.12,P75379_nD1,P75379_F1,"82-95,121-195",computed structural model
4962828,283.2.1.20,D4GSL0_F1_nD1,D4GSL0_F1,56-180,computed structural model
4963276,283.2.1.21,D4GTP4_F1_nD1,D4GTP4_F1,"41-180,946-965",computed structural model
3854465,283.2.1.8,Q99L48_F1_nD1,Q99L48_F1,31-150,computed structural model
2796410,283.2.1.9,e7kh1A71,7kh1_A7,1-110,experimental structure
4362506,284.1.1.20,Q2HJ89_nD5,Q2HJ89_F1,491-580,computed structural model
3428604,284.1.1.21,Q9AV02_F1_nD2,Q9AV02_F1,121-185,computed structural model
3588335,284.1.1.22,A0A133CHR3_F1_nD2,A0A133CHR3_F1,96-180,computed structural model
4376475,284.1.1.23,P47549_nD1,P47549_F1,"221-233,276-348,487-505",computed structural model
4944254,284.1.1.31,A0A9Y1BKW7_F1_nD1,A0A9Y1BKW7_F1,1-70,computed structural model
4948028,284.1.1.32,A0AAF0D334_F1_nD1,A0AAF0D334_F1,"26-110,161-180",computed structural model
3905302,284.1.3.8,A0JMN9_F1_nD1,A0JMN9_F1,11-95,computed structural model
4948029,284.4.1.3,A0AAF0D334_F1_nD2,A0AAF0D334_F1,111-160,computed structural model
5023445,289.1.1.2,Q8TXC9_F1_nD2,Q8TXC9_F1,136-275,computed structural model
4809616,2.9.1.4,e7am1A04,7am1_A,404-784,experimental structure
4335815,292.2.1.14,P47264_nD1,P47264_F1,16-90,computed structural model
3960877,295.1.1.27,X8FB45_F1_nD1,X8FB45_F1,1-70,computed structural model
3368639,295.1.1.28,I1L9A2_F1_nD2,I1L9A2_F1,"66-80,116-130,176-285,307-375",computed structural model
4301074,295.1.1.29,P39279_nD1,P39279_F1,1-160,computed structural model
4464235,295.1.1.30,P06182_nD1,P06182_F1,78-255,computed structural model
3962256,295.1.1.32,X8FCR0_F1_nD1,X8FCR0_F1,1-135,computed structural model
4938611,295.1.1.53,A0A7C0X201_F1_nD1,A0A7C0X201_F1,31-94,computed structural model
4879568,298.1.1.40,e9azoA02,9azo_A,129-244,experimental structure
5035335,298.1.1.42,A0A257AGN3_F1_nD1,A0A257AGN3_F1,6-390,computed structural model
3575052,298.4.1.4,A0A3P7DJG1_F1_nD1,A0A3P7DJG1_F1,1-100,computed structural model
